position_x,position_y,frame
1608,2448,008610
1660,2358,008610
1954,2182,008610
1946,2110,008610
1808,2190,008610
1686,2198,008610
1550,2334,008610
1476,2092,008610
1570,2080,008610
1364,2138,008610
1546,2204,008610
1506,2266,008610
1400,2212,008610
1384,2300,008610
1116,2336,008610
1274,2292,008610
1166,2228,008610
1092,2146,008610
1024,2230,008610
1750,2078,008610
1232,4032,008610
1864,4052,008610
1966,3882,008610
1980,4036,008610
1346,3638,008610
1154,3572,008610
1174,3454,008610
1318,3914,008610
1218,3670,008610
1798,3320,008610
1974,3334,008610
1940,3140,008610
2002,3478,008610
1546,3500,008610
1664,3436,008610
1472,3786,008610
1326,3790,008610
1820,3844,008610
1142,3202,008610
1242,3252,008610
1204,3364,008610
1398,3320,008610
1298,3186,008610
1364,3156,008610
1660,3218,008610
1718,3194,008610
1542,3382,008610
1626,3336,008610
1408,3478,008610
1318,3448,008610
1296,3566,008610
1932,3646,008610
1794,3710,008610
1868,3780,008610
1462,3298,008610
1862,3514,008610
1940,3396,008610
1468,3132,008610
1090,3818,008610
2008,3666,008610
1596,3818,008610
1070,3494,008610
1518,4022,008610
1628,3710,008610
1748,3578,008610
2036,3876,008610
1726,4078,008610
1702,3726,008610
1496,3584,008610
1562,3164,008610
1088,3102,008610
1064,4036,008610
1660,3982,008610
1814,3118,008610
2032,3256,008610
1952,3766,008610
1760,3904,008610
1424,3988,008610
1390,3832,008610
1430,3634,008610
1728,3352,008610
1164,3244,008610
1294,3334,008610
1058,3726,008610
2034,3978,008610
2786,1272,008610
2618,1200,008610
3072,1558,008610
2516,1082,008610
2356,1114,008610
2094,1066,008610
2070,1416,008610
2276,1390,008610
2188,1376,008610
2286,1274,008610
2160,1138,008610
3064,1180,008610
2948,1104,008610
2974,1438,008610
2126,1382,008610
2416,1114,008610
2292,1128,008610
2282,1170,008610
2970,1560,008610
2350,1422,008610
2446,1416,008610
2690,1520,008610
2804,1500,008610
2952,1694,008610
2966,1826,008610
2706,1864,008610
2702,1790,008610
2480,1736,008610
2608,1696,008610
2566,1586,008610
2688,1700,008610
2456,1556,008610
2818,1852,008610
3038,1908,008610
2780,2014,008610
2324,2022,008610
2858,2048,008610
2706,1974,008610
2462,1970,008610
2290,1920,008610
2872,1944,008610
3004,2006,008610
2068,1532,008610
2256,1532,008610
2100,1698,008610
2194,1584,008610
2278,1822,008610
2324,1644,008610
2088,1626,008610
2246,1748,008610
2070,1798,008610
2212,2048,008610
2108,2048,008610
2112,1944,008610
2084,1872,008610
2122,2094,008610
2124,2232,008610
2202,2488,008610
2096,2640,008610
2146,2640,008610
2200,2598,008610
2300,2604,008610
2274,2720,008610
2080,2728,008610
2192,2806,008610
2126,2880,008610
2332,2806,008610
2402,2896,008610
2500,2622,008610
2498,2566,008610
2422,2722,008610
2470,2776,008610
2574,2644,008610
2364,2506,008610
2302,2490,008610
2428,2536,008610
2398,2342,008610
2512,2260,008610
2582,2332,008610
2670,2228,008610
2688,2304,008610
2794,2290,008610
2814,2174,008610
3002,2166,008610
2906,2152,008610
2962,2310,008610
2598,2566,008610
3008,2532,008610
2920,2468,008610
2692,2678,008610
2778,2622,008610
2874,2678,008610
2956,2750,008610
2596,2744,008610
2604,2832,008610
2294,2892,008610
2706,2772,008610
2642,2930,008610
2770,2842,008610
2826,2808,008610
2910,2798,008610
2850,2944,008610
2920,2890,008610
3030,2892,008610
2084,3018,008610
2172,3058,008610
2272,3038,008610
2512,3024,008610
2518,2893,008610
2410,2986,008610
2740,2962,008610
2954,3018,008610
2864,2534,008610
2938,2638,008610
3050,2640,008610
3008,2716,008610
2262,2424,008610
2074,2379,008610
2130,2414,008610
2254,2256,008610
2356,2264,008610
2430,2220,008610
2370,2168,008610
2580,2203,008610
2808,2082,008610
2224,2106,008610
2874,2392,008610
2658,2372,008610
2754,2376,008610
2268,2338,008610
2120,2328,008610
2496,2482,008610
2702,2602,008610
2770,2558,008610
2956,2402,008610
3042,2456,008610
2818,2684,008610
3058,2732,008610
2658,3022,008610
2676,2495,008610
2558,2169,008610
2856,2248,008610
2910,2221,008610
2150,3300,008610
2536,3374,008610
2656,3448,008610
2588,3506,008610
2656,3298,008610
2804,3222,008610
2748,3506,008610
2854,3608,008610
2990,3574,008610
2976,3492,008610
2276,3132,008610
2132,3124,008610
2438,3140,008610
2458,3252,008610
2286,3606,008610
2204,3540,008610
2140,3474,008610
2322,3394,008610
2468,3452,008610
2564,3666,008610
2186,3722,008610
2086,3688,008610
2516,3800,008610
2460,3746,008610
2408,3694,008610
2818,3728,008610
3072,3658,008610
3020,3686,008610
2942,3720,008610
2904,3810,008610
3008,3842,008610
2932,3300,008610
3046,3218,008610
2918,3118,008610
3038,3116,008610
2666,3186,008610
2370,3842,008610
2162,3940,008610
2148,3840,008610
2610,3848,008610
2546,3942,008610
2782,4008,008610
2742,3632,008610
2998,3948,008610
2446,3904,008610
2350,3958,008610
2272,3872,008610
2700,3912,008610
2362,3518,008610
2766,3352,008610
3008,3388,008610
2944,3380,008610
2892,3534,008610
2802,3874,008610
2230,3776,008610
2350,4038,008610
2514,4020,008610
2414,3982,008610
2600,3240,008610
2762,3098,008610
2660,3720,008610
2732,3790,008610
2888,3928,008610
2234,3408,008610
3050,3376,008610
2840,3292,008610
2732,3390,008610
2832,3480,008610
2556,3116,008610
3218,1074,008610
3498,1076,008610
3086,1036,008610
3728,1154,008610
3788,1294,008610
3172,1386,008610
3382,1462,008610
3564,1662,008610
3094,1582,008610
3288,1634,008610
3728,1726,008610
3956,1752,008610
3696,1788,008610
3486,1824,008610
3232,1966,008610
3104,1188,008610
3350,2048,008610
3468,1984,008610
3630,1984,008610
3722,1892,008610
4012,1902,008610
3916,1862,008610
3596,2126,008610
3518,2104,008610
4024,2278,008610
3892,2460,008610
3260,2436,008610
3318,2336,008610
3282,2178,008610
3172,2212,008610
3270,2532,008610
3180,2570,008610
3198,2332,008610
3132,2382,008610
3132,2448,008610
3132,2524,008610
3300,2636,008610
3214,2626,008610
3652,2488,008610
3766,2646,008610
3858,2600,008610
4048,2600,008610
3414,2414,008610
3406,2646,008610
3498,2556,008610
3564,2664,008610
3498,2268,008610
3764,2180,008610
3630,2214,008610
3688,2312,008610
3958,2162,008610
3278,2750,008610
3156,2844,008610
3504,2940,008610
3922,3008,008610
3990,2992,008610
3246,2944,008610
3380,2910,008610
3384,2782,008610
3134,3008,008610
3506,3024,008610
3876,2284,008610
3852,2336,008610
3556,2780,008610
3736,2926,008610
3852,3032,008610
3312,2986,008610
3294,2860,008610
3370,2246,008610
3574,2418,008610
3738,2512,008610
3416,3032,008610
3738,3000,008610
3214,2084,008610
3124,2170,008610
3800,2406,008610
4094,2402,008610
3806,2872,008610
3104,2904,008610
3212,2820,008610
3106,2288,008610
3504,2416,008610
3946,3128,008610
3966,3246,008610
3874,3236,008610
3904,3386,008610
4064,3262,008610
3770,3344,008610
3812,3154,008610
3748,3244,008610
3684,3128,008610
4096,3352,008610
3998,3474,008610
4096,3498,008610
3568,3132,008610
3652,3176,008610
3616,3290,008610
3646,3402,008610
3504,3198,008610
3478,3072,008610
3412,3080,008610
3352,3072,008610
3290,3128,008610
3178,3104,008610
3366,3196,008610
3442,3264,008610
3380,3300,008610
3202,3220,008610
3134,3282,008610
3302,3320,008610
3468,3310,008610
3442,3394,008610
3492,3404,008610
3828,3476,008610
3934,3488,008610
3626,3538,008610
3568,3468,008610
4066,3632,008610
3920,3600,008610
3796,3576,008610
3826,3688,008610
3722,3600,008610
3666,3640,008610
3300,3466,008610
3406,3458,008610
3498,3484,008610
3148,3448,008610
3320,3554,008610
3400,3560,008610
3488,3598,008610
3586,3688,008610
3194,3582,008610
3236,3518,008610
3430,3652,008610
3184,3684,008610
3228,3658,008610
3104,3584,008610
3120,3798,008610
3246,3812,008610
3426,3786,008610
3990,3800,008610
3866,3780,008610
4096,3784,008610
3924,3904,008610
3826,3874,008610
3750,3796,008610
3698,3842,008610
3596,3738,008610
3328,3910,008610
3448,3852,008610
3516,3870,008610
3602,3880,008610
3676,3936,008610
3872,3994,008610
4070,3952,008610
3412,3928,008610
3478,3966,008610
3824,4076,008610
3692,4052,008610
3598,4014,008610
3506,3698,008610
3190,3932,008610
3286,4008,008610
3358,4034,008610
3224,4036,008610
3136,3970,008610
3090,4030,008610
3204,3332,008610
3810,3102,008610
1114,1060,008645
1280,1084,008645
1376,1064,008645
1284,1204,008645
1452,1172,008645
1592,1110,008645
1624,1212,008645
1516,1282,008645
1362,1318,008645
1716,1102,008645
1788,1244,008645
1836,1070,008645
1902,1084,008645
1916,1134,008645
2048,1150,008645
1988,1244,008645
1938,1330,008645
1854,1384,008645
1778,1364,008645
1586,1338,008645
1698,1366,008645
1670,1460,008645
1580,1442,008645
1388,1438,008645
1292,1480,008645
1236,1528,008645
1034,1514,008645
1162,1580,008645
1294,1666,008645
1422,1658,008645
1732,1580,008645
1904,1546,008645
2026,1456,008645
2048,1528,008645
2048,1400,008645
2048,1614,008645
1994,1644,008645
2026,1774,008645
1922,1846,008645
2048,1870,008645
1644,1646,008645
1584,1712,008645
1532,1740,008645
1382,1784,008645
1048,1674,008645
1166,1752,008645
1088,1832,008645
1442,1944,008645
1470,1888,008645
1738,1874,008645
1574,1954,008645
1478,2048,008645
1560,2036,008645
1702,1984,008645
1794,2024,008645
1936,2004,008645
1882,2026,008645
1066,2048,008645
1272,2170,008645
1954,2606,008645
1082,2172,008645
1170,2234,008645
1126,2376,008645
1274,2292,008645
1708,2220,008645
1946,2198,008645
1942,2116,008645
1556,2192,008645
1512,2520,008645
1386,2326,008645
1502,2254,008645
1660,2368,008645
1666,2272,008645
1584,2466,008645
1788,2240,008645
1904,2340,008645
2006,2394,008645
1768,2348,008645
1840,2582,008645
1826,2496,008645
1920,2490,008645
1496,2116,008645
1582,2104,008645
1392,2216,008645
1558,2328,008645
1372,2466,008645
1662,2646,008645
1610,2524,008645
1850,2684,008645
1314,2628,008645
1964,2840,008645
1636,2832,008645
1718,2746,008645
1488,2742,008645
1378,2768,008645
1994,2742,008645
1350,2596,008645
2018,2584,008645
1988,2668,008645
1290,2854,008645
1778,2828,008645
1898,2988,008645
1816,2918,008645
1394,2536,008645
1864,2746,008645
2006,2988,008645
1746,3032,008645
1682,2978,008645
1530,2684,008645
1340,3010,008645
1430,2972,008645
1534,3012,008645
1228,3060,008645
1124,2708,008645
1210,2702,008645
1070,2964,008645
1202,2884,008645
1220,2786,008645
1074,2752,008645
1236,2532,008645
1168,2610,008645
1528,2892,008645
1716,2528,008645
1074,3118,008645
1078,3232,008645
1184,3198,008645
1296,3132,008645
1344,3224,008645
1458,3136,008645
1568,3148,008645
1634,3206,008645
1700,3202,008645
1788,3112,008645
1880,3162,008645
1920,3242,008645
2034,3270,008645
1172,3358,008645
1068,3402,008645
1066,3322,008645
1226,3300,008645
1290,3336,008645
1410,3338,008645
1490,3258,008645
1542,3378,008645
1628,3304,008645
1200,3494,008645
1064,3488,008645
1154,3560,008645
1298,3492,008645
1400,3446,008645
1934,3328,008645
1910,3394,008645
1804,3352,008645
1628,3410,008645
1674,3452,008645
1728,3380,008645
1998,3450,008645
1872,3488,008645
1524,3490,008645
1320,3558,008645
1092,3618,008645
1192,3658,008645
1348,3618,008645
1434,3616,008645
1480,3600,008645
1554,3606,008645
1628,3580,008645
1786,3558,008645
2010,3570,008645
1942,3658,008645
2014,3668,008645
1842,3628,008645
1034,3732,008645
1088,3812,008645
1096,3926,008645
1344,3772,008645
1444,3710,008645
1410,3804,008645
1338,3860,008645
1476,3788,008645
1576,3794,008645
1550,3708,008645
1674,3648,008645
1678,3750,008645
1786,3714,008645
1884,3786,008645
1758,3798,008645
1822,3880,008645
1990,3784,008645
1286,3938,008645
1982,3934,008645
1718,3894,008645
1424,3910,008645
1526,4030,008645
1368,4022,008645
1144,4040,008645
1058,4060,008645
1226,4060,008645
1382,4086,008645
1550,3944,008645
1592,4044,008645
1868,3932,008645
1876,4046,008645
1830,3982,008645
1992,4036,008645
1688,4022,008645
1660,3920,008645
2084,1210,008645
2996,2008,008645
2888,1956,008645
2666,1994,008645
2464,2000,008645
3054,1932,008645
2780,1940,008645
2672,1906,008645
2660,1824,008645
2986,1574,008645
2268,1810,008645
2304,1910,008645
2470,1746,008645
2208,2032,008645
2562,1686,008645
2096,1950,008645
2954,1712,008645
2256,1536,008645
2190,1584,008645
2362,1380,008645
2188,1370,008645
2142,1400,008645
2234,1292,008645
2292,1140,008645
2162,1148,008645
2344,1094,008645
2416,1134,008645
2516,1092,008645
2672,1146,008645
2802,1272,008645
2678,1568,008645
2458,1550,008645
2980,1434,008645
3020,1124,008645
2340,1652,008645
2442,1422,008645
2734,1424,008645
2098,1060,008645
2502,2204,008645
2678,2198,008645
2768,2090,008645
2124,2104,008645
2222,2082,008645
2856,2082,008645
3042,2060,008645
2950,2294,008645
3006,2170,008645
2484,2048,008645
2356,2110,008645
2438,2176,008645
2418,2340,008645
2582,2350,008645
2240,2240,008645
2358,2512,008645
2798,2190,008645
2320,2626,008645
2142,2412,008645
2194,2602,008645
2150,2664,008645
2084,2646,008645
2220,2498,008645
2352,2290,008645
2162,2294,008645
2130,2210,008645
2098,2436,008645
2420,2532,008645
2190,2844,008645
2158,2928,008645
2276,2334,008645
2278,2408,008645
2578,2206,008645
2554,2160,008645
2280,2882,008645
2490,2774,008645
2280,2726,008645
2346,2798,008645
2416,2718,008645
2412,2888,008645
2698,2332,008645
2796,2310,008645
2846,2264,008645
2900,2170,008645
2880,2370,008645
2986,2402,008645
2510,2628,008645
2582,2582,008645
2704,2582,008645
2814,2702,008645
3046,2514,008645
2948,2530,008645
2560,2644,008645
2724,2668,008645
2942,2638,008645
2874,2652,008645
2758,2834,008645
2820,2830,008645
2614,2738,008645
2610,2852,008645
2694,2770,008645
3056,2632,008645
2964,2744,008645
3072,2746,008645
2104,3042,008645
2272,3058,008645
2406,2994,008645
2384,3046,008645
2490,3012,008645
2528,2874,008645
2748,2952,008645
2892,2850,008645
2972,2834,008645
3032,2944,008645
2858,2948,008645
2634,2972,008645
2682,3056,008645
2964,3012,008645
2868,2470,008645
2500,2508,008645
2242,3886,008645
2088,3734,008645
2138,3860,008645
2152,3938,008645
2286,3604,008645
2202,3578,008645
2142,3288,008645
2110,3114,008645
2402,3768,008645
2394,3700,008645
2408,3608,008645
2256,3704,008645
2178,3744,008645
2534,3798,008645
2446,3914,008645
2322,3906,008645
2784,4090,008645
2808,3890,008645
2766,4010,008645
2552,3912,008645
2546,3704,008645
2468,3446,008645
2468,3276,008645
2324,3390,008645
2286,3474,008645
2284,3140,008645
2446,3134,008645
2598,3388,008645
2552,3522,008645
2564,3608,008645
2356,3948,008645
2434,4030,008645
2830,3724,008645
3036,4042,008645
2894,3920,008645
2938,3780,008645
3010,3712,008645
3072,3690,008645
2950,4036,008645
2992,3964,008645
3042,3830,008645
2912,3102,008645
3054,3132,008645
2968,3264,008645
3048,3180,008645
3000,3400,008645
2942,3394,008645
3014,3560,008645
2730,3654,008645
2812,3188,008645
2668,3458,008645
2862,3410,008645
2734,3340,008645
2852,3608,008645
2660,3292,008645
2586,3264,008645
2602,3130,008645
2752,3120,008645
3072,3382,008645
2870,3548,008645
2778,3502,008645
2942,3508,008645
2710,3948,008645
2652,3926,008645
2408,3490,008645
2146,3466,008645
2118,3230,008645
2662,3156,008645
2216,4014,008645
2082,3552,008645
2630,3836,008645
2812,3314,008645
3120,1074,008645
3082,1254,008645
3500,1072,008645
3236,1064,008645
3708,1154,008645
3702,1278,008645
3196,1400,008645
3364,1474,008645
3092,1510,008645
3276,1634,008645
3572,1642,008645
3708,1712,008645
3486,1830,008645
3656,1782,008645
3936,1768,008645
4024,1894,008645
3082,1898,008645
3228,1972,008645
3192,2048,008645
3398,2048,008645
3850,2048,008645
3542,2048,008645
3624,1992,008645
3530,2002,008645
3744,1910,008645
3916,1854,008645
3312,2048,008645
3072,1134,008645
3692,1876,008645
4044,2038,008645
4036,2610,008645
4094,2404,008645
3546,2764,008645
4002,3002,008645
3690,2936,008645
3910,2982,008645
3832,2972,008645
3730,2988,008645
3408,3072,008645
3542,3020,008645
3338,3072,008645
3312,2988,008645
3474,2938,008645
3450,2848,008645
3266,2954,008645
3170,2896,008645
3174,3022,008645
3112,2928,008645
3282,2854,008645
3394,2746,008645
3330,2798,008645
3784,2668,008645
3842,2600,008645
3166,2808,008645
3222,2748,008645
3194,2572,008645
3072,2628,008645
3420,2634,008645
3572,2662,008645
3526,2564,008645
3300,2622,008645
3290,2532,008645
3228,2618,008645
3414,2490,008645
3650,2490,008645
3840,2502,008645
3932,2430,008645
3740,2518,008645
3594,2446,008645
3498,2398,008645
3320,2416,008645
3072,2464,008645
3196,2498,008645
3494,2274,008645
3578,2360,008645
3646,2352,008645
3656,2294,008645
3742,2314,008645
3954,2174,008645
4016,2278,008645
3914,2258,008645
3804,2306,008645
3754,2158,008645
3628,2216,008645
3582,2114,008645
3514,2106,008645
3304,2102,008645
3362,2296,008645
3446,2322,008645
3430,2404,008645
3770,2376,008645
3334,2182,008645
3266,2268,008645
3174,2424,008645
3188,2186,008645
3194,2074,008645
3182,2296,008645
3124,2374,008645
3110,2144,008645
3074,2766,008645
3782,2872,008645
3848,2064,008645
3738,3586,008645
3658,3634,008645
3600,3662,008645
3444,3648,008645
3474,3584,008645
3614,3532,008645
3508,3488,008645
3414,3490,008645
3406,3552,008645
3444,3396,008645
3332,3404,008645
3316,3522,008645
3262,3558,008645
3880,4000,008645
3816,4074,008645
3728,4014,008645
3626,4014,008645
3638,4070,008645
3094,4074,008645
3146,4026,008645
3200,4062,008645
3256,4088,008645
3274,4024,008645
3192,3958,008645
3124,3908,008645
3128,3798,008645
3354,3980,008645
3958,3914,008645
3814,3836,008645
3868,3812,008645
3948,3818,008645
4052,4092,008645
3952,4096,008645
4042,3676,008645
4096,3790,008645
3486,3972,008645
3498,4064,008645
3390,4076,008645
3550,3978,008645
3560,3908,008645
3622,3874,008645
3692,3958,008645
3752,3784,008645
3698,3848,008645
3596,3782,008645
3494,3864,008645
3428,3814,008645
3404,3742,008645
3502,3706,008645
3228,3826,008645
3262,3710,008645
3200,3694,008645
3110,3608,008645
3428,3968,008645
3210,3592,008645
3182,3452,008645
3090,3404,008645
3098,3296,008645
3164,3350,008645
3216,3412,008645
3312,3322,008645
3198,3228,008645
3096,3210,008645
3096,3130,008645
3214,3112,008645
3284,3132,008645
3348,3084,008645
3414,3090,008645
3362,3184,008645
3448,3272,008645
3372,3290,008645
3494,3204,008645
3500,3410,008645
3478,3318,008645
3562,3218,008645
3676,3112,008645
3644,3172,008645
3612,3314,008645
3652,3386,008645
3820,3696,008645
3744,3679,008645
3788,3534,008645
3576,3465,008645
3944,3592,008645
3822,3486,008645
3768,3360,008645
3750,3244,008645
3804,3166,008645
3878,3098,008645
3974,3138,008645
3858,3250,008645
3848,3356,008645
3984,3254,008645
3912,3464,008645
3974,3462,008645
4048,3350,008645
4090,3510,008645
4096,3382,008645
4096,4016,008645
1466,1140,008680
1434,1938,008680
1688,1846,008680
1698,2018,008680
1388,1810,008680
1992,1762,008680
1586,2048,008680
1930,1866,008680
1580,1974,008680
1778,2022,008680
1938,1998,008680
1650,1174,008680
2026,1852,008680
1650,1616,008680
1568,1708,008680
1428,1654,008680
1270,1664,008680
1170,1722,008680
1058,1820,008680
1228,1532,008680
1190,1588,008680
1280,1376,008680
1296,1472,008680
1572,1452,008680
1566,1352,008680
1502,1298,008680
1366,1262,008680
1282,1204,008680
1276,1062,008680
1120,1058,008680
1382,1054,008680
1932,1140,008680
1958,1244,008680
2044,1148,008680
1670,1456,008680
1716,1574,008680
1776,1340,008680
1718,1398,008680
1632,1260,008680
1706,1090,008680
1802,1244,008680
1866,1402,008680
1910,1528,008680
1966,1626,008680
2048,1612,008680
1050,1516,008680
1934,1314,008680
2044,1528,008680
2048,1410,008680
1820,1058,008680
1914,1066,008680
1080,2154,008680
1270,2154,008680
1120,2366,008680
1162,2246,008680
1256,2288,008680
1420,2334,008680
1226,2398,008680
1244,2514,008680
1548,2208,008680
1476,2112,008680
1506,2260,008680
1414,2246,008680
1618,2088,008680
1698,2202,008680
1782,2210,008680
1970,2192,008680
1972,2100,008680
1670,2286,008680
1674,2368,008680
1910,2330,008680
2010,2396,008680
1552,2386,008680
1496,2494,008680
1364,2476,008680
1598,2448,008680
1640,2532,008680
1816,2476,008680
1914,2504,008680
1834,2574,008680
1758,2362,008680
1844,2314,008680
1736,2082,008680
2040,2590,008680
2000,2484,008680
1952,2608,008680
2046,2670,008680
1650,2622,008680
1304,2638,008680
1364,2584,008680
1216,2686,008680
1102,2688,008680
1076,2756,008680
1538,2650,008680
1094,2570,008680
1498,2728,008680
1712,2750,008680
1852,2696,008680
1890,2740,008680
2042,2772,008680
1976,2840,008680
1776,2820,008680
1820,2900,008680
1990,2984,008680
1386,2834,008680
1294,2824,008680
1200,2774,008680
1248,2902,008680
1080,2946,008680
1138,3034,008680
1230,2994,008680
1334,3010,008680
1430,2936,008680
1062,2844,008680
1534,3014,008680
1558,2948,008680
1626,2846,008680
1684,3000,008680
1910,3000,008680
1776,3036,008680
1528,2826,008680
1646,2704,008680
1078,3114,008680
1976,3102,008680
1848,3092,008680
1300,3126,008680
1452,3124,008680
1578,3136,008680
1784,3102,008680
1718,3156,008680
1644,3184,008680
1820,3180,008680
2048,3148,008680
1116,3228,008680
1030,3218,008680
1198,3196,008680
1340,3200,008680
1466,3238,008680
1404,3324,008680
1042,3302,008680
1302,3342,008680
1142,3340,008680
1220,3374,008680
1302,3468,008680
1072,3412,008680
1028,3512,008680
1220,3514,008680
1154,3550,008680
1082,3610,008680
1030,3736,008680
1080,3826,008680
1202,3754,008680
1394,3452,008680
1504,3340,008680
1606,3298,008680
1946,3220,008680
2048,3254,008680
1926,3290,008680
1876,3346,008680
1966,3416,008680
2034,3460,008680
1740,3320,008680
1834,3400,008680
1922,3498,008680
1620,3440,008680
1498,3490,008680
1786,3506,008680
1686,3518,008680
1312,3552,008680
1178,3654,008680
1108,3930,008680
1066,4028,008680
1162,4068,008680
1210,4044,008680
1292,3750,008680
1344,3610,008680
1436,3612,008680
1992,3570,008680
2014,3684,008680
1946,3672,008680
1842,3630,008680
1880,3572,008680
1648,3586,008680
1582,3612,008680
1502,3590,008680
1702,3642,008680
1788,3692,008680
1244,3850,008680
2020,3802,008680
1724,4100,008680
1976,4010,008680
1444,3790,008680
1502,3748,008680
1574,3800,008680
1704,3754,008680
1874,3780,008680
1760,3800,008680
1972,3844,008680
1958,3936,008680
2048,3924,008680
1848,3864,008680
1674,3886,008680
1370,3846,008680
1504,3910,008680
1574,3992,008680
1882,3928,008680
1812,3946,008680
1876,4024,008680
1984,4100,008680
1678,4036,008680
1592,4058,008680
1500,4046,008680
1390,4008,008680
1370,4100,008680
1312,4042,008680
1288,3956,008680
2786,1274,008680
2670,1366,008680
2934,1208,008680
2964,1122,008680
2386,1318,008680
2454,1414,008680
2408,1128,008680
2516,1074,008680
2710,1074,008680
2976,1414,008680
2948,1714,008680
2978,1570,008680
2288,1160,008680
2350,1062,008680
2104,1054,008680
2154,1124,008680
2244,1024,008680
2194,1286,008680
2112,1370,008680
2060,1422,008680
2190,1370,008680
2282,1364,008680
2454,1558,008680
2264,1540,008680
2098,1640,008680
2190,1570,008680
2580,1592,008680
2662,1566,008680
2686,1710,008680
2474,1752,008680
2324,1624,008680
2072,1540,008680
2548,1656,008680
2590,1816,008680
2292,1820,008680
2304,1924,008680
2090,1668,008680
2454,1988,008680
2738,1856,008680
2880,1924,008680
2972,1802,008680
3044,1908,008680
3000,1988,008680
2252,1744,008680
2644,1940,008680
2760,1984,008680
2316,2022,008680
2124,1946,008680
2076,1872,008680
3072,1482,008680
2362,2176,008680
2584,2200,008680
2348,2296,008680
2910,2250,008680
2438,2550,008680
2146,2416,008680
2102,2072,008680
2202,2048,008680
2150,2158,008680
2164,2282,008680
2242,2240,008680
2488,2156,008680
2670,2204,008680
2816,2098,008680
2432,2330,008680
2592,2360,008680
2300,2406,008680
2294,2352,008680
2176,2494,008680
2360,2512,008680
2786,2190,008680
2910,2168,008680
3036,2056,008680
2900,2064,008680
3020,2166,008680
3008,2300,008680
2670,2314,008680
2826,2382,008680
2848,2246,008680
2806,2306,008680
2538,2498,008680
2984,2396,008680
2922,2360,008680
2464,2048,008680
2302,2592,008680
2848,2464,008680
3030,2536,008680
2640,2538,008680
2766,2522,008680
2904,2542,008680
2708,2584,008680
2208,2626,008680
2072,2600,008680
2146,2658,008680
2544,2610,008680
2704,2670,008680
2890,2604,008680
3072,2644,008680
2946,2682,008680
2794,2632,008680
2670,2390,008680
2410,2704,008680
2282,2730,008680
2918,2798,008680
2184,2828,008680
2602,2660,008680
2354,2802,008680
2616,2742,008680
2422,2878,008680
2510,2802,008680
2482,2696,008680
2700,2786,008680
2842,2942,008680
3040,2756,008680
2620,2950,008680
2166,2968,008680
2072,3010,008680
2764,2806,008680
2306,3036,008680
2954,2904,008680
3028,2904,008680
3030,3036,008680
2412,2990,008680
2742,2952,008680
2612,2854,008680
2530,2888,008680
2496,3014,008680
2556,3052,008680
2670,3046,008680
2406,3064,008680
2850,2802,008680
2810,2720,008680
2436,2194,008680
2116,3122,008680
2120,3218,008680
2250,3186,008680
2144,3310,008680
2414,3158,008680
2552,3140,008680
2460,3262,008680
2594,3252,008680
2662,3198,008680
2916,3114,008680
2830,3212,008680
2680,3288,008680
2990,3254,008680
2848,3300,008680
2768,3348,008680
2736,3420,008680
2602,3398,008680
2658,3474,008680
2890,3360,008680
2930,3412,008680
3010,3456,008680
3072,3406,008680
2982,3554,008680
2774,3522,008680
2904,3560,008680
2860,3602,008680
2684,3618,008680
2564,3550,008680
2472,3450,008680
2388,3552,008680
2302,3394,008680
2242,3410,008680
2154,3464,008680
2252,3592,008680
2202,3634,008680
2090,3704,008680
2156,3716,008680
2248,3744,008680
2536,3604,008680
2436,3642,008680
2352,3604,008680
2394,3692,008680
2324,3772,008680
2152,3842,008680
2130,3940,008680
2266,3898,008680
2426,3894,008680
2592,3710,008680
2450,3766,008680
2500,3814,008680
2616,3874,008680
2518,3930,008680
2324,3904,008680
2762,3650,008680
2982,3640,008680
2962,3708,008680
2820,3734,008680
2730,3802,008680
3042,3798,008680
2954,3856,008680
2906,3778,008680
2812,3882,008680
2876,3916,008680
2996,3960,008680
2908,4048,008680
2792,4018,008680
2704,3958,008680
2594,4016,008680
2428,4026,008680
2228,4026,008680
2362,3994,008680
2288,3472,008680
3902,1874,008680
3626,1980,008680
4022,1900,008680
3896,1766,008680
4046,2024,008680
3736,1708,008680
3668,1764,008680
3564,1880,008680
3486,1816,008680
3222,1984,008680
3328,2048,008680
3670,1328,008680
3566,1660,008680
3734,1908,008680
3696,1154,008680
3478,1072,008680
3284,1630,008680
3370,1456,008680
3174,1386,008680
3092,1504,008680
3862,2042,008680
3092,1186,008680
3984,2982,008680
3898,2980,008680
3834,2960,008680
3712,2996,008680
3560,2980,008680
3654,2922,008680
3488,2936,008680
3360,2956,008680
3466,3040,008680
3228,3040,008680
4058,2594,008680
3776,2874,008680
3318,2814,008680
3450,2840,008680
3270,2928,008680
3146,2980,008680
3118,2866,008680
3344,3062,008680
3556,2772,008680
3394,2760,008680
3236,2858,008680
3776,2672,008680
3844,2614,008680
4004,2270,008680
4096,2394,008680
3912,2414,008680
3824,2484,008680
3954,2150,008680
4038,2048,008680
3736,2168,008680
3906,2274,008680
3754,2382,008680
3812,2304,008680
3598,2656,008680
3142,2750,008680
3194,2754,008680
3282,2704,008680
3406,2632,008680
3642,2480,008680
3708,2532,008680
3726,2316,008680
3664,2302,008680
3614,2222,008680
3600,2118,008680
3516,2098,008680
3568,2472,008680
3520,2584,008680
