"epi_id","colectado","enviado","pais","estado","dias_hasta_el_envio"
"EPI_ISL_1558830",2021-02-20,2021-04-12,"Mexico","Jalisco",51
"EPI_ISL_1558831",2021-02-18,2021-04-12,"Mexico","Jalisco",53
"EPI_ISL_1558832",2021-02-15,2021-04-12,"Mexico","Jalisco",56
"EPI_ISL_1558833",2021-02-15,2021-04-12,"Mexico","Jalisco",56
"EPI_ISL_4298836",2021-08-20,2021-09-19,"Mexico","Jalisco",30
"EPI_ISL_4298837",2021-08-23,2021-09-19,"Mexico","Jalisco",27
"EPI_ISL_4298840",2021-08-19,2021-09-19,"Mexico","Jalisco",31
"EPI_ISL_4298841",2021-08-17,2021-09-19,"Mexico","Jalisco",33
"EPI_ISL_4298842",2021-08-19,2021-09-19,"Mexico","Jalisco",31
"EPI_ISL_4298843",2021-08-20,2021-09-19,"Mexico","Jalisco",30
"EPI_ISL_4298844",2021-08-20,2021-09-19,"Mexico","Jalisco",30
"EPI_ISL_4298845",2021-08-20,2021-09-19,"Mexico","Jalisco",30
"EPI_ISL_4298846",2021-08-23,2021-09-19,"Mexico","Jalisco",27
"EPI_ISL_4299010",2021-08-24,2021-09-19,"Mexico","Jalisco",26
"EPI_ISL_4299011",2021-08-20,2021-09-19,"Mexico","Jalisco",30
"EPI_ISL_4299012",2021-08-23,2021-09-19,"Mexico","Jalisco",27
"EPI_ISL_4299013",2021-08-21,2021-09-19,"Mexico","Jalisco",29
"EPI_ISL_4299014",2021-08-23,2021-09-19,"Mexico","Jalisco",27
"EPI_ISL_4299015",2021-08-23,2021-09-19,"Mexico","Jalisco",27
"EPI_ISL_4299016",2021-08-23,2021-09-19,"Mexico","Jalisco",27
"EPI_ISL_4299017",2021-08-21,2021-09-19,"Mexico","Jalisco",29
"EPI_ISL_4299018",2021-08-24,2021-09-19,"Mexico","Jalisco",26
"EPI_ISL_4299019",2021-08-24,2021-09-19,"Mexico","Jalisco",26
"EPI_ISL_4299020",2021-08-24,2021-09-19,"Mexico","Jalisco",26
"EPI_ISL_4299021",2021-08-24,2021-09-19,"Mexico","Jalisco",26
"EPI_ISL_1301710",2020-07-11,2021-03-20,"Mexico","Jalisco",252
"EPI_ISL_1301711",2020-08-01,2021-03-20,"Mexico","Jalisco",231
"EPI_ISL_1301712",2020-08-02,2021-03-20,"Mexico","Jalisco",230
"EPI_ISL_1301454",2020-08-03,2021-03-20,"Mexico","Jalisco",229
"EPI_ISL_1301713",2020-07-30,2021-03-20,"Mexico","Jalisco",233
"EPI_ISL_1301592",2020-08-03,2021-03-20,"Mexico","Jalisco",229
"EPI_ISL_3463583",2020-07-30,2021-08-18,"Mexico","Jalisco",384
"EPI_ISL_1008714",2021-01-28,2021-02-16,"Mexico","Jalisco",19
"EPI_ISL_1060739",2020-08-05,2021-02-23,"Mexico","Jalisco",202
"EPI_ISL_1093145",2021-01-06,2021-02-27,"Mexico","Jalisco",52
"EPI_ISL_1093146",2021-01-11,2021-02-27,"Mexico","Jalisco",47
"EPI_ISL_1093147",2021-01-18,2021-02-27,"Mexico","Jalisco",40
"EPI_ISL_1168497",2021-01-17,2021-03-06,"Mexico","Jalisco",48
"EPI_ISL_1168498",2021-01-18,2021-03-06,"Mexico","Jalisco",47
"EPI_ISL_1168499",2021-01-18,2021-03-06,"Mexico","Jalisco",47
"EPI_ISL_1168500",2021-01-18,2021-03-06,"Mexico","Jalisco",47
"EPI_ISL_1168501",2021-01-19,2021-03-06,"Mexico","Jalisco",46
"EPI_ISL_1168502",2021-01-19,2021-03-06,"Mexico","Jalisco",46
"EPI_ISL_1168503",2021-01-19,2021-03-06,"Mexico","Jalisco",46
"EPI_ISL_1168504",2021-01-19,2021-03-06,"Mexico","Jalisco",46
"EPI_ISL_1168505",2021-01-19,2021-03-06,"Mexico","Jalisco",46
"EPI_ISL_1168506",2021-01-19,2021-03-06,"Mexico","Jalisco",46
"EPI_ISL_1168507",2021-01-19,2021-03-06,"Mexico","Jalisco",46
"EPI_ISL_1168508",2021-01-20,2021-03-06,"Mexico","Jalisco",45
"EPI_ISL_1168509",2021-01-20,2021-03-06,"Mexico","Jalisco",45
"EPI_ISL_1168510",2021-01-20,2021-03-06,"Mexico","Jalisco",45
"EPI_ISL_1168511",2021-01-20,2021-03-06,"Mexico","Jalisco",45
"EPI_ISL_1168512",2021-01-20,2021-03-06,"Mexico","Jalisco",45
"EPI_ISL_1168513",2021-01-21,2021-03-06,"Mexico","Jalisco",44
"EPI_ISL_1168514",2021-01-21,2021-03-06,"Mexico","Jalisco",44
"EPI_ISL_1168515",2021-01-21,2021-03-06,"Mexico","Jalisco",44
"EPI_ISL_1168516",2021-01-22,2021-03-06,"Mexico","Jalisco",43
"EPI_ISL_1168517",2021-01-22,2021-03-06,"Mexico","Jalisco",43
"EPI_ISL_1168518",2021-01-23,2021-03-06,"Mexico","Jalisco",42
"EPI_ISL_1168519",2021-01-23,2021-03-06,"Mexico","Jalisco",42
"EPI_ISL_1168520",2021-01-23,2021-03-06,"Mexico","Jalisco",42
"EPI_ISL_1168552",2021-01-15,2021-03-06,"Mexico","Jalisco",50
"EPI_ISL_1168619",2021-01-15,2021-03-06,"Mexico","Jalisco",50
"EPI_ISL_1168620",2021-01-15,2021-03-06,"Mexico","Jalisco",50
"EPI_ISL_1168621",2021-01-15,2021-03-06,"Mexico","Jalisco",50
"EPI_ISL_1168622",2021-01-15,2021-03-06,"Mexico","Jalisco",50
"EPI_ISL_1168623",2021-01-15,2021-03-06,"Mexico","Jalisco",50
"EPI_ISL_1324759",2021-02-16,2021-03-24,"Mexico","Jalisco",36
"EPI_ISL_1324760",2021-02-05,2021-03-24,"Mexico","Jalisco",47
"EPI_ISL_1324761",2021-02-05,2021-03-24,"Mexico","Jalisco",47
"EPI_ISL_1324762",2021-02-10,2021-03-24,"Mexico","Jalisco",42
"EPI_ISL_1366661",2021-02-16,2021-03-26,"Mexico","Jalisco",38
"EPI_ISL_1366662",2021-02-19,2021-03-26,"Mexico","Jalisco",35
"EPI_ISL_1324763",2021-02-10,2021-03-24,"Mexico","Jalisco",42
"EPI_ISL_1324764",2021-01-25,2021-03-24,"Mexico","Jalisco",58
"EPI_ISL_1324765",2021-01-25,2021-03-24,"Mexico","Jalisco",58
"EPI_ISL_1324766",2021-01-05,2021-03-24,"Mexico","Jalisco",78
"EPI_ISL_1399270",2021-02-21,2021-03-30,"Mexico","Jalisco",37
"EPI_ISL_1400298",2021-02-21,2021-03-30,"Mexico","Jalisco",37
"EPI_ISL_1405913",2021-02-24,2021-03-31,"Mexico","Jalisco",35
"EPI_ISL_1405911",2021-02-24,2021-03-31,"Mexico","Jalisco",35
"EPI_ISL_1405908",2021-02-25,2021-03-31,"Mexico","Jalisco",34
"EPI_ISL_1516795",2021-03-04,2021-04-09,"Mexico","Jalisco",36
"EPI_ISL_1532266",2021-03-01,2021-04-10,"Mexico","Jalisco",40
"EPI_ISL_1532267",2021-03-03,2021-04-10,"Mexico","Jalisco",38
"EPI_ISL_1558799",2021-03-04,2021-04-12,"Mexico","Jalisco",39
"EPI_ISL_1532268",2021-03-01,2021-04-10,"Mexico","Jalisco",40
"EPI_ISL_1532269",2021-03-04,2021-04-10,"Mexico","Jalisco",37
"EPI_ISL_1504109",2021-03-05,2021-04-08,"Mexico","Jalisco",34
"EPI_ISL_1492456",2021-03-06,2021-04-06,"Mexico","Jalisco",31
"EPI_ISL_1483068",2021-03-08,2021-04-06,"Mexico","Jalisco",29
"EPI_ISL_1483069",2021-03-08,2021-04-06,"Mexico","Jalisco",29
"EPI_ISL_1558800",2021-03-08,2021-04-12,"Mexico","Jalisco",35
"EPI_ISL_1483070",2021-03-09,2021-04-06,"Mexico","Jalisco",28
"EPI_ISL_1532270",2021-03-09,2021-04-10,"Mexico","Jalisco",32
"EPI_ISL_1469937",2021-03-08,2021-04-04,"Mexico","Jalisco",27
"EPI_ISL_1516765",2021-03-08,2021-04-09,"Mexico","Jalisco",32
"EPI_ISL_1483071",2021-03-10,2021-04-06,"Mexico","Jalisco",27
"EPI_ISL_1483072",2021-03-10,2021-04-06,"Mexico","Jalisco",27
"EPI_ISL_1423505",2021-03-06,2021-04-01,"Mexico","Jalisco",26
"EPI_ISL_1516762",2021-03-17,2021-04-09,"Mexico","Jalisco",23
"EPI_ISL_1651250",2021-03-18,2021-04-19,"Mexico","Jalisco",32
"EPI_ISL_1700800",2021-03-21,2021-04-23,"Mexico","Jalisco",33
"EPI_ISL_1651251",2021-03-20,2021-04-19,"Mexico","Jalisco",30
"EPI_ISL_1700820",2021-03-22,2021-04-23,"Mexico","Jalisco",32
"EPI_ISL_1700821",2021-03-24,2021-04-23,"Mexico","Jalisco",30
"EPI_ISL_1626817",2021-03-24,2021-04-17,"Mexico","Jalisco",24
"EPI_ISL_1700839",2021-03-30,2021-04-23,"Mexico","Jalisco",24
"EPI_ISL_1708606",2021-04-05,2021-04-24,"Mexico","Jalisco",19
"EPI_ISL_1673276",2021-04-03,2021-04-22,"Mexico","Jalisco",19
"EPI_ISL_1324758",2021-02-15,2021-03-24,"Mexico","Jalisco",37
"EPI_ISL_1857230",2021-04-05,2021-05-04,"Mexico","Jalisco",29
"EPI_ISL_1857231",2021-03-30,2021-05-04,"Mexico","Jalisco",35
"EPI_ISL_1805488",2021-04-04,2021-04-30,"Mexico","Jalisco",26
"EPI_ISL_1805489",2021-04-07,2021-04-30,"Mexico","Jalisco",23
"EPI_ISL_1805495",2021-03-29,2021-04-30,"Mexico","Jalisco",32
"EPI_ISL_1821197",2021-03-27,2021-04-30,"Mexico","Jalisco",34
"EPI_ISL_1805497",2021-03-29,2021-04-30,"Mexico","Jalisco",32
"EPI_ISL_1821198",2021-03-30,2021-04-30,"Mexico","Jalisco",31
"EPI_ISL_1821200",2021-04-02,2021-04-30,"Mexico","Jalisco",28
"EPI_ISL_1821129",2021-04-08,2021-04-30,"Mexico","Jalisco",22
"EPI_ISL_1821130",2021-04-08,2021-04-30,"Mexico","Jalisco",22
"EPI_ISL_1821131",2021-04-11,2021-04-30,"Mexico","Jalisco",19
"EPI_ISL_1805491",2021-04-12,2021-04-30,"Mexico","Jalisco",18
"EPI_ISL_1857244",2021-04-12,2021-05-04,"Mexico","Jalisco",22
"EPI_ISL_1805496",2021-04-05,2021-04-30,"Mexico","Jalisco",25
"EPI_ISL_1821185",2021-04-14,2021-04-30,"Mexico","Jalisco",16
"EPI_ISL_1821186",2021-04-07,2021-04-30,"Mexico","Jalisco",23
"EPI_ISL_2101902",2021-04-16,2021-05-15,"Mexico","Jalisco",29
"EPI_ISL_2158135",2021-04-17,2021-05-19,"Mexico","Jalisco",32
"EPI_ISL_2101869",2021-04-19,2021-05-15,"Mexico","Jalisco",26
"EPI_ISL_2158310",2021-04-19,2021-05-19,"Mexico","Jalisco",30
"EPI_ISL_2158171",2021-04-17,2021-05-19,"Mexico","Jalisco",32
"EPI_ISL_2139915",2021-04-20,2021-05-18,"Mexico","Jalisco",28
"EPI_ISL_2158172",2021-04-21,2021-05-19,"Mexico","Jalisco",28
"EPI_ISL_2094505",2021-04-21,2021-05-14,"Mexico","Jalisco",23
"EPI_ISL_2101895",2021-04-21,2021-05-15,"Mexico","Jalisco",24
"EPI_ISL_2296070",2021-04-21,2021-05-27,"Mexico","Jalisco",36
"EPI_ISL_2296109",2021-04-22,2021-05-27,"Mexico","Jalisco",35
"EPI_ISL_2362693",2021-04-26,2021-05-31,"Mexico","Jalisco",35
"EPI_ISL_2101891",2021-04-21,2021-05-15,"Mexico","Jalisco",24
"EPI_ISL_2158201",2021-04-21,2021-05-19,"Mexico","Jalisco",28
"EPI_ISL_2158202",2021-04-21,2021-05-19,"Mexico","Jalisco",28
"EPI_ISL_2101900",2021-04-26,2021-05-15,"Mexico","Jalisco",19
"EPI_ISL_2139919",2021-04-27,2021-05-18,"Mexico","Jalisco",21
"EPI_ISL_2158233",2021-04-27,2021-05-19,"Mexico","Jalisco",22
"EPI_ISL_2341007",2021-05-01,2021-05-30,"Mexico","Jalisco",29
"EPI_ISL_2101905",2021-04-27,2021-05-15,"Mexico","Jalisco",18
"EPI_ISL_2105715",2021-04-26,2021-05-16,"Mexico","Jalisco",20
"EPI_ISL_2283686",2021-04-29,2021-05-26,"Mexico","Jalisco",27
"EPI_ISL_2340861",2021-04-05,2021-05-30,"Mexico","Jalisco",55
"EPI_ISL_2559261",2021-05-05,2021-06-16,"Mexico","Jalisco",42
"EPI_ISL_2545706",2021-05-10,2021-06-16,"Mexico","Jalisco",37
"EPI_ISL_2495930",2021-05-17,2021-06-11,"Mexico","Jalisco",25
"EPI_ISL_2545683",2021-05-24,2021-06-16,"Mexico","Jalisco",23
"EPI_ISL_2545721",2021-05-23,2021-06-16,"Mexico","Jalisco",24
"EPI_ISL_2496023",2021-05-20,2021-06-11,"Mexico","Jalisco",22
"EPI_ISL_2496024",2021-05-21,2021-06-11,"Mexico","Jalisco",21
"EPI_ISL_2455958",2021-05-22,2021-06-09,"Mexico","Jalisco",18
"EPI_ISL_2479916",2021-05-25,2021-06-10,"Mexico","Jalisco",16
"EPI_ISL_2533767",2021-05-30,2021-06-14,"Mexico","Jalisco",15
"EPI_ISL_2688913",2021-05-27,2021-06-25,"Mexico","Jalisco",29
"EPI_ISL_2688914",2021-05-30,2021-06-25,"Mexico","Jalisco",26
"EPI_ISL_2709699",2021-05-27,2021-06-28,"Mexico","Jalisco",32
"EPI_ISL_2533802",2021-05-22,2021-06-14,"Mexico","Jalisco",23
"EPI_ISL_2688975",2021-05-29,2021-06-25,"Mexico","Jalisco",27
"EPI_ISL_2709717",2021-06-04,2021-06-28,"Mexico","Jalisco",24
"EPI_ISL_2674903",2021-06-04,2021-06-24,"Mexico","Jalisco",20
"EPI_ISL_2674650",2021-06-08,2021-06-24,"Mexico","Jalisco",16
"EPI_ISL_2858994",2021-06-11,2021-07-08,"Mexico","Jalisco",27
"EPI_ISL_2858995",2021-06-12,2021-07-08,"Mexico","Jalisco",26
"EPI_ISL_2937757",2021-06-12,2021-07-14,"Mexico","Jalisco",32
"EPI_ISL_2779175",2021-06-12,2021-07-02,"Mexico","Jalisco",20
"EPI_ISL_2937751",2021-06-07,2021-07-14,"Mexico","Jalisco",37
"EPI_ISL_2859028",2021-06-15,2021-07-08,"Mexico","Jalisco",23
"EPI_ISL_2835016",2021-06-15,2021-07-06,"Mexico","Jalisco",21
"EPI_ISL_2859107",2021-06-17,2021-07-08,"Mexico","Jalisco",21
"EPI_ISL_2858972",2021-06-12,2021-07-08,"Mexico","Jalisco",26
"EPI_ISL_2937801",2021-06-18,2021-07-14,"Mexico","Jalisco",26
"EPI_ISL_2937896",2021-06-25,2021-07-14,"Mexico","Jalisco",19
"EPI_ISL_2937897",2021-06-25,2021-07-14,"Mexico","Jalisco",19
"EPI_ISL_2937815",2021-06-24,2021-07-14,"Mexico","Jalisco",20
"EPI_ISL_2937898",2021-06-25,2021-07-14,"Mexico","Jalisco",19
"EPI_ISL_2966413",2021-06-26,2021-07-15,"Mexico","Jalisco",19
"EPI_ISL_3033438",2021-06-30,2021-07-22,"Mexico","Jalisco",22
"EPI_ISL_3033439",2021-06-28,2021-07-22,"Mexico","Jalisco",24
"EPI_ISL_3033440",2021-06-29,2021-07-22,"Mexico","Jalisco",23
"EPI_ISL_3046117",2021-06-29,2021-07-22,"Mexico","Jalisco",23
"EPI_ISL_3460107",2021-07-05,2021-08-17,"Mexico","Jalisco",43
"EPI_ISL_3460111",2021-07-08,2021-08-17,"Mexico","Jalisco",40
"EPI_ISL_3460112",2021-07-08,2021-08-17,"Mexico","Jalisco",40
"EPI_ISL_3460113",2021-07-04,2021-08-17,"Mexico","Jalisco",44
"EPI_ISL_3459946",2021-07-08,2021-08-17,"Mexico","Jalisco",40
"EPI_ISL_3460000",2021-07-09,2021-08-17,"Mexico","Jalisco",39
"EPI_ISL_3460114",2021-07-09,2021-08-17,"Mexico","Jalisco",39
"EPI_ISL_3460115",2021-07-10,2021-08-17,"Mexico","Jalisco",38
"EPI_ISL_3459947",2021-07-07,2021-08-17,"Mexico","Jalisco",41
"EPI_ISL_3460116",2021-07-11,2021-08-17,"Mexico","Jalisco",37
"EPI_ISL_3460117",2021-07-09,2021-08-17,"Mexico","Jalisco",39
"EPI_ISL_3460118",2021-07-12,2021-08-17,"Mexico","Jalisco",36
"EPI_ISL_3265532",2021-07-12,2021-08-07,"Mexico","Jalisco",26
"EPI_ISL_3265533",2021-07-11,2021-08-07,"Mexico","Jalisco",27
"EPI_ISL_3459964",2021-07-11,2021-08-17,"Mexico","Jalisco",37
"EPI_ISL_3459956",2021-07-12,2021-08-17,"Mexico","Jalisco",36
"EPI_ISL_3460026",2021-07-09,2021-08-17,"Mexico","Jalisco",39
"EPI_ISL_3459957",2021-07-09,2021-08-17,"Mexico","Jalisco",39
"EPI_ISL_3459929",2021-07-13,2021-08-17,"Mexico","Jalisco",35
"EPI_ISL_3460028",2021-07-13,2021-08-17,"Mexico","Jalisco",35
"EPI_ISL_3460029",2021-07-11,2021-08-17,"Mexico","Jalisco",37
"EPI_ISL_3460030",2021-07-13,2021-08-17,"Mexico","Jalisco",35
"EPI_ISL_3460031",2021-07-13,2021-08-17,"Mexico","Jalisco",35
"EPI_ISL_3460032",2021-07-13,2021-08-17,"Mexico","Jalisco",35
"EPI_ISL_3460033",2021-07-13,2021-08-17,"Mexico","Jalisco",35
"EPI_ISL_3460034",2021-07-13,2021-08-17,"Mexico","Jalisco",35
"EPI_ISL_3460035",2021-07-11,2021-08-17,"Mexico","Jalisco",37
"EPI_ISL_3460036",2021-07-11,2021-08-17,"Mexico","Jalisco",37
"EPI_ISL_3459966",2021-07-20,2021-08-17,"Mexico","Jalisco",28
"EPI_ISL_3459965",2021-07-20,2021-08-17,"Mexico","Jalisco",28
"EPI_ISL_3459967",2021-07-20,2021-08-17,"Mexico","Jalisco",28
"EPI_ISL_3459968",2021-07-20,2021-08-17,"Mexico","Jalisco",28
"EPI_ISL_3459969",2021-07-20,2021-08-17,"Mexico","Jalisco",28
"EPI_ISL_3459970",2021-07-20,2021-08-17,"Mexico","Jalisco",28
"EPI_ISL_3459971",2021-07-21,2021-08-17,"Mexico","Jalisco",27
"EPI_ISL_3459972",2021-07-20,2021-08-17,"Mexico","Jalisco",28
"EPI_ISL_3460236",2021-07-14,2021-08-17,"Mexico","Jalisco",34
"EPI_ISL_3460142",2021-07-19,2021-08-17,"Mexico","Jalisco",29
"EPI_ISL_3265374",2021-07-08,2021-08-07,"Mexico","Jalisco",30
"EPI_ISL_3768939",2021-07-22,2021-08-29,"Mexico","Jalisco",38
"EPI_ISL_3768993",2021-07-21,2021-08-29,"Mexico","Jalisco",39
"EPI_ISL_3768996",2021-07-21,2021-08-29,"Mexico","Jalisco",39
"EPI_ISL_3769068",2021-07-21,2021-08-29,"Mexico","Jalisco",39
"EPI_ISL_3769000",2021-07-27,2021-08-29,"Mexico","Jalisco",33
"EPI_ISL_3769007",2021-07-30,2021-08-29,"Mexico","Jalisco",30
"EPI_ISL_3769008",2021-07-30,2021-08-29,"Mexico","Jalisco",30
"EPI_ISL_3769089",2021-07-28,2021-08-29,"Mexico","Jalisco",32
"EPI_ISL_3769064",2021-07-28,2021-08-29,"Mexico","Jalisco",32
"EPI_ISL_3769111",2021-07-28,2021-08-29,"Mexico","Jalisco",32
"EPI_ISL_3769112",2021-07-28,2021-08-29,"Mexico","Jalisco",32
"EPI_ISL_3769182",2021-07-28,2021-08-29,"Mexico","Jalisco",32
"EPI_ISL_3769113",2021-07-28,2021-08-29,"Mexico","Jalisco",32
"EPI_ISL_3769235",2021-07-28,2021-08-29,"Mexico","Jalisco",32
"EPI_ISL_3769219",2021-07-28,2021-08-29,"Mexico","Jalisco",32
"EPI_ISL_3769076",2021-07-29,2021-08-29,"Mexico","Jalisco",31
"EPI_ISL_3769228",2021-07-30,2021-08-29,"Mexico","Jalisco",30
"EPI_ISL_3769211",2021-07-27,2021-08-29,"Mexico","Jalisco",33
"EPI_ISL_3769114",2021-07-28,2021-08-29,"Mexico","Jalisco",32
"EPI_ISL_3769204",2021-07-29,2021-08-29,"Mexico","Jalisco",31
"EPI_ISL_3769220",2021-07-30,2021-08-29,"Mexico","Jalisco",30
"EPI_ISL_3769115",2021-07-30,2021-08-29,"Mexico","Jalisco",30
"EPI_ISL_3769116",2021-07-30,2021-08-29,"Mexico","Jalisco",30
"EPI_ISL_3769117",2021-07-30,2021-08-29,"Mexico","Jalisco",30
"EPI_ISL_3769123",2021-07-30,2021-08-29,"Mexico","Jalisco",30
"EPI_ISL_3769233",2021-07-30,2021-08-29,"Mexico","Jalisco",30
"EPI_ISL_3769226",2021-07-31,2021-08-29,"Mexico","Jalisco",29
"EPI_ISL_3769185",2021-08-01,2021-08-29,"Mexico","Jalisco",28
"EPI_ISL_3769202",2021-07-30,2021-08-29,"Mexico","Jalisco",30
"EPI_ISL_2671570",2021-05-20,2021-06-24,"Mexico","Jalisco",35
"EPI_ISL_2671571",2021-05-17,2021-06-24,"Mexico","Jalisco",38
"EPI_ISL_2671572",2021-05-21,2021-06-24,"Mexico","Jalisco",34
"EPI_ISL_2671573",2021-05-21,2021-06-24,"Mexico","Jalisco",34
"EPI_ISL_2671574",2021-05-23,2021-06-24,"Mexico","Jalisco",32
"EPI_ISL_2671575",2021-05-24,2021-06-24,"Mexico","Jalisco",31
